LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE
QAVY,NYCEEC,Q,27,Nayda Day Care,,(718) 805-8893,9734 108th Street,11419,1,Richmond Hill,12,1029688,189977,islamislam22@aol.com,,3,7,2,27QAVY
QAVZ,NYCEEC,Q,27,Nayda Day Care II,,(718) 805-8893,9736 108th Street,11419,1,Richmond Hill,12,1029694,189963,islamislam22@aol.com,,3,7,2,27QAVZ
QAWA,NYCEEC,Q,28,A to Z Learning Center,,(718) 805-4400,123-21 Jamaica Avenue,11418,3,Richmond Hill,87,1032308,194686,atozcenter@yahoo.com,,3,3,1,28QAWA
QAWC,NYCEEC,Q,28,Paccor Kids,,(718) 525-9620,11817 Guy R. Brewer Boulevard,11434,1,Baisley Park,36,1044665,188289,Mrodri228@gmail.com,paccorpreschool.wix.com/paccorpreschool,3,8,1,28QAWC
QAWE,NYCEEC,Q,28,Ira's Parkway Daycare & Preschool INC,,(917) 807-2683,139-76 85 Drive,11435,1,Briarwood - Jamaica Hill,36,1035784,197542,lindapinkhasov@gmail.com,,5,9,3,28QAWE
QAWG,NYCEEC,Q,28,Bright Beginnings Pre-School,,(718) 297-6767,8625 162nd Street,11432,1,Briarwood - Jamaica Hill,58,1039416,198013,brightbeginningsjamaica@gmail.com,brightbeginningschildcenter.com,3,6,1,28QAWG
QAWH,NYCEEC,Q,28,Central Queens YM & YWHA,,(718) 268-5011,67-09 108th Street,11375,1,Forest Hills,36,1026604,204822,asolomonia@cqy.org,cqy.org,7,3,1,28QAWH
QAWK,NYCEEC,Q,28,Sholom Sholom Inc.,,(718) 850-2934,11666 Park Lane South,11415,1,Kew Gardens,36,1029567,197371,sholomdaycare@aol.com,,3,7,1,28QAWK
QAWM,NYCEEC,Q,28,Rego Park Day School,,(718) 897-0693,6344 Wetherole Street,11374,1,Rego Park,54,1021810,204581,Mjoseph481@aol.com,,7,7,2,28QAWM
QAWO,NYCEEC,Q,28,ICCD,,(718) 263-1587,98-02 62nd Drive,11374,1,Rego Park,41,1023153,206307,rkontner@iccd.com,iccd.com,5,2,1,28QAWO
QAWQ,NYCEEC,Q,28,Forest Hills Child Care Center,,(718) 263-5730,108-05 68th Road,11375,1,Forest Hills,18,1026956,204028,Natanielova@jccany.org,jccany.org,3,7,1,28QAWQ
QAWT,NYCEEC,Q,28,Afro-American Parents Educational Center Site 2,,(718) 322-9080,11206 Sutphin Boulevard,11435,4,Baisley Park,36,1041167,189650,bev11435@yahoo.com,,3,3,1,28QAWT
QAWU,NYCEEC,Q,28,"Sunshine School, LLC.",,(718) 468-9000,9110 146th Street,11435,1,Jamaica,56,1037203,194623,sbisnauth@sunshineschool.org,sunshineschool.org,3,4,1,28QAWU
QAWW,NYCEEC,Q,28,"Pickwick School, Inc.",,(718) 526-1340,15115 85th Drive,11432,1,Briarwood - Jamaica Hill,30,1037832,197999,pickwickschool@gmail.com,pickwickschool.com,7,7,1,28QAWW
QAWX,NYCEEC,Q,29,Apple Tree Nursery School,,(718) 374-0002,8225 164th Street,11432,1,Pomonok - FlushngHts - Hillcrest,18,1038730,201187,cheller@queenscp.org,,7,3,1,29QAWX
QAWY,NYCEEC,Q,28,CCS Montessori Center,,(718) 276-9538,16527 Baisley Boulevard,11434,1,Baisley Park,36,1045845,187083,ccsyoung@gmail.com,,2,3,1,28QAWY
QAWZ,NYCEEC,Q,28,All My Children Day Care (69th Ave),,(718) 658-1563,10822 69th Avenue,11375,1,Forest Hills,18,1027345,203477,info@amcearlylearn.com,allmychildrendaycare.com,3,7,1,28QAWZ
QAXC,NYCEEC,Q,29,All My Children Day Care (Mayfield),,(718) 658-1563,17544 Mayfield Road,11432,1,Jamaica Estates - Holliswood,36,1042639,200485,info@allmychildrendaycare.com,allmychildrendaycare.com,5,7,1,29QAXC
QAXD,NYCEEC,Q,29,"Blanche Community Progress Day Care Center, Inc.",,(718) 479-1800,10960 202nd Street,11412,1,Hollis,47,1052014,196609,blancheelc@gmail.com,,3,3,1,29QAXD
QAXF,NYCEEC,Q,29,Committee for Early Childhood Development,,(718) 464-2422,193-04 Jamaica Avenue,11423,1,Hollis,94,1048844,199116,MBAFUNSO@MSN.COM,cecdhs.org,3,3,1,29QAXF
QAXH,NYCEEC,Q,29,Good Foundation Preschool,,(718) 712-1500,196-04 Linden Boulevard,11412,1,St. Albans,18,1052028,191950,cjfound94@gmail.com,,5,9,3,29QAXH
QAXK,NYCEEC,Q,29,Kids Circle Daycare,,(718) 380-1280,164-04 Goethals Avenue,11432,1,Pomonok - FlushngHts - Hillcrest,20,1038694,201346,thekidscircle@aol.com,kidscircledaycare.com,3,7,1,29QAXK
QAXL,NYCEEC,Q,29,Laurelton Day Care,,(718) 712-1860,14119 224th Street,11413,1,Laurelton,58,1053224,183130,laureltondaycare@aol.com,Laureltonacademy.net,3,7,1,29QAXL
QAXN,NYCEEC,Q,29,Montessori Progressive,,(718) 723-3967,19503 Linden Boulevard,11412,1,St. Albans,72,1051671,192003,Montessori1989@verizon.net,,3,3,1,29QAXN
QAXO,NYCEEC,Q,28,"Sandra's Sunflower Child Care, Inc.",,(347) 454-9079,90-16 Sutphin Boulevard,11435,1,Jamaica,44,1037353,195270,sandrasunflowerchildcare@gmail.com,sandrasunflower.com,3,6,2,28QAXO
QAXQ,NYCEEC,Q,29,Our Saviour Lutheran,,(718) 739-7452,90-04 175 th Street,11432,1,Jamaica,45,1043333,197890,oursaviourdirector@gmail.com,oursaviourjamaica.com,7,3,2,29QAXQ
QAXV,NYCEEC,Q,29,Redeemer Lutheran Church and Nursery School,,(718) 465-3252,9210 217th Street,11428,1,Queens Village,51,1055738,202583,redeemernurseryschool@gmail.com,redeemerqv.org,7,3,2,29QAXV
QAYB,NYCEEC,Q,29,Charles R Drew ELC 1,,(718) 740-2400,10945 207th Street,11429,1,Queens Village,53,1053511,197278,crddcc@aol.com,charlesrdrewforsuccess.org,3,7,2,29QAYB
QAYD,NYCEEC,Q,28,"South Jamaica Center for Children and Parents, Inc.",,(718) 523-6455,94-43 160th Street,11433,1,Jamaica,48,1040262,194912,acanteysjc@aol.com,,3,1,1,28QAYD
QAYE,NYCEEC,Q,29,Quick Start Day Care Center,,(718) 978-0800,118-46 Riverton Street,11412,1,St. Albans,34,1049910,190389,quickdayc@aol.com,,3,3,1,29QAYE
QAYG,NYCEEC,Q,30,All Children's Child Care (31st Ave),,(718) 777-2011,32-04 31st Avenue (cellar),11106,1,Astoria,40,1005693,217526,nycdaycare24@aol.com,allchildrenschildcare.org,3,3,2,30QAYG
QAYH,NYCEEC,Q,30,All Children's Child Care (24th St),,(718) 707-0501,3501 24th Street,11106,1,Astoria,60,1002858,216153,NYCDaycare24@aol.com,allchildrenschildcare.org,3,6,1,30QAYH
QAYI,NYCEEC,Q,30,Brite Adventure Center (30th St),,(718) 777-6664,4922 30th Avenue,11377,1,Astoria,20,1009936,216204,nycdaycare24@aol.com,,3,6,1,30QAYI
QAYJ,NYCEEC,Q,30,Brite Adventure Center (58th St),,(718) 274-4769,4131 58th Street,11377,1,Woodside,40,1010067,210253,nycdaycare@aol.com,,3,5,2,30QAYJ
QAYK,NYCEEC,Q,30,Christ Evangelical Lutheran Church,,(718) 205-1425,3357 58th Street,11377,1,Woodside,18,1011041,213291,sloweclc@gmail.com,christchurchwoodside.com,8,1,1,30QAYK
QAYL,NYCEEC,Q,30,82nd Street Academics,,(718) 457-0429,8110 35th Avenue,11372,1,Jackson Heights,140,1016029,213057,Carolyn.Hurtado@82ndst.com,preknyc.com,2,3,1,30QAYL
QAYN,NYCEEC,Q,30,Jackson Children's Services,,(718) 779-8800,3136 88th Street,11369,5,Jackson Heights,25,1017376,215709,jackdevctr@aol.com,jacksonchild.com,5,3,2,30QAYN
QAYP,NYCEEC,Q,30,Kid Krazy @ 21st Avenue,,(718) 545-5728,2125 21 Avenue,11105,1,Steinway,18,1008100,224198,kdkrzyprschl@aol.com,kidkrazypreschool.com,7,6,1,30QAYP
QAYT,NYCEEC,Q,30,Queensview Nursery School & Kindergarten,,(718) 728-4164,2136 33rd Road,11106,1,Astoria,18,1003153,217260,hevarsam@queensviewschool.com,queensviewschool.com,8,7,1,30QAYT
QAYU,NYCEEC,Q,30,Rainbowland Nursery School,,(718) 899-7590,3960 54th Street,11377,1,Woodside,36,1009194,211347,info@rainbowlandschool.org,,2,7,1,30QAYU
QAYV,NYCEEC,Q,30,Rainbowland Nursery School,,(718) 803-1728,3311 77th Street,11372,1,Jackson Heights,16,1014792,214233,info@rainbowlandschool.org,,2,7,1,30QAYV
QAYW,NYCEEC,Q,30,SAINT FRANCIS OF ASSISI SCHOOL,,(718) 726-9405,2118 46th Street,11105,4,Steinway,54,1011680,220497,lnealis@sfaschool.org,sfaschool.org,3,3,1,30QAYW
QAYX,NYCEEC,Q,30,Saint Joseph School,,(718) 728-0724,28-46 44th Street,11103,1,Astoria,90,1008746,217246,jsgritto@stjosephsch.org,stjosephsch.org,3,1,1,30QAYX
QAYZ,NYCEEC,Q,30,Atonement Pre-School,,(718) 639-6074,3061 87 Street,11369,1,Jackson Heights,36,1017149,216191,AWalbrodt@aol.com,,2,8,2,30QAYZ
QAZC,NYCEEC,Q,30,PAL Western Queens,,(718) 784-2092,1026 41st Avenue,11101,4,Queensbridge-Ravenswood-Long Island City,36,999430,214286,vrichardson@palnyc.org,palnyc.org,3,7,1,30QAZC
QAZI,NYCEEC,Q,27,Sheldon R. Weaver Child Care Center,,(718) 327-4078,72-05 Beach Channel Dr.,11692,1,Hammels-Arverne-Edgemere,18,1039724,154631,srwdccfarrock@yahoo.com,,3,7,1,27QAZI
QAZV,NYCEEC,Q,25,Macedonia Child Development Center,,(718) 939-6060,3722 Union Street,11354,1,Flushing,18,1032033,216864,huynh357@aol.com,,3,2,2,25QAZV
QAZW,NYCEEC,Q,24,La Guardia Community College Pre-School,,(718) 482-5295,3110 Thomson Avenue,11101,5,Hunters Pt - Sunnyside - W Maspeth,72,1002286,210576,mflor@lagcc.cuny.edu,,2,3,1,24QAZW
QBAA,NYCEEC,Q,26,"Sunshine Daycare Center, Inc.",,(718) 353-1800,"34-57A Francis Lewis Blvd, #2A",11358,1,Bayside - Bayside Hills,15,1042858,218059,sunshinedaycareny@yahoo.com,,4,4,1,26QBAA
QBAB,NYCEEC,Q,29,"Mona Prep Day Care, Inc.",,(718) 525-8555,24115 North Conduit Avenue,11422,1,Rosedale,52,1057456,182294,monaprepdaycare@aol.com,monaprepdaycare.com,3,7,1,29QBAB
QBAC,NYCEEC,Q,29,Cambria Center for the Gifted Child,,(718) 341-1991,233-10 Linden Boulevard,11411,1,Cambria Heights,50,1059516,191077,gchung@ccgcschool.org,cambriacenter-giftedchild.org,2,3,1,29QBAC
QBAE,NYCEEC,Q,28,Be Above 9 (Be Above Worldwide Head Start),,(718) 651-0227,6005 Woodhaven Boulevard,11373,1,Rego Park,40,1019947,205688,evogel@babove.com,,3,7,2,28QBAE
QBAF,NYCEEC,Q,25,Samuel Field YM & YWHA (Bayside),,(718) 423-6111,212-00 23rd Avenue,11360,1,Ft Totten - Bay Terrace - Clearview,54,1045832,223897,brichman@sfy.org,sfy.org,7,3,1,25QBAF
QBAJ,NYCEEC,Q,25,Community Nursery School COTH,,(718) 539-0732,167-07 35th Avenue,11358,1,Murray Hill,18,1040140,218148,reginacoth@gmail.com,COTHCommunityNursery.com,3,7,2,25QBAJ
QBBC,NYCEEC,Q,25,Irene Kouba,,(718) 229-5050,1650 Utopia Parkway,11357,1,Ft Totten - Bay Terrace - Clearview,74,1041051,224549,info@northside123.com,Northside123.com,3,4,1,25QBBC
QBBE,NYCEEC,Q,29,Our Kids Place Country Day,,(718) 276-3722,137-25 Brookville Blvd.,11422,1,Rosedale,54,1057476,183228,Lpeters@ourkidsplacecares.com,ourkidsplacecares.com,3,2,1,29QBBE
QBBF,NYCEEC,Q,26,Divine Wisdom Catholic Academy Douglaston,,(718) 631-3153,45-11 245th Street,11363,1,Douglas Mnr- Douglaston - Little Neck,54,1056050,218111,dwisdom@dwcaonline.org,dwcaonline.org,3,3,1,26QBBF
QBBG,NYCEEC,Q,26,Han-I Preschool,,(718) 358-3377,19818 32nd Road - 1st Floor,11358,1,Bayside - Bayside Hills,18,1042288,219298,hanipreschool@gmail.com,hanipreschool.com,3,3,1,26QBBG
QBBH,NYCEEC,Q,25,"New Milestone, Incorporated",,(718) 539-2068,13254 Pople Avenue,11355,1,Flushing,20,1031169,213849,new.milestone01@yahoo.com,,2,7,1,25QBBH
QBBL,NYCEEC,Q,30,"ABC Kiddieland, Inc.",,(718) 651-3551,6521A Roosevelt Avenue,11377,1,Woodside,20,1012431,211196,abckiddieland@verizon.net,,3,7,2,30QBBL
QBBN,NYCEEC,Q,24,Noah's Ark Progressive Learning Center,,(347) 335-0044,6248 Mt. Olivet Crescent,11379,1,Middle Village,56,1013148,199305,noahsarkschool@aol.com,,3,7,1,24QBBN
QBBP,NYCEEC,Q,29,The Laugh and Learn Place,,(718) 525-6194,228-23 Merrick Boulevard,11413,1,Laurelton,36,1055977,185904,LLdaycare1@gmail.com,laughandlearnplace.com,3,7,3,29QBBP
QBBQ,NYCEEC,Q,25,Most Holy Redeemer Catholic Academy,,(718) 961-0246,136-58 41st Ave,11355,1,Flushing,71,1032104,215791,embaginski@yahoo.com,mhrca-nyc.org,2,3,1,25QBBQ
QBBR,NYCEEC,Q,26,ICCD,,(718) 428-5370,35-55 223rd Street,11361,1,Bayside - Bayside Hills,14,1050263,219672,Lsolan@iccd.com,iccd.com,7,3,1,26QBBR
QBBU,NYCEEC,Q,29,"Nurturing Center, Inc., The",,(718) 527-5932,112-18 Springfield Boulevard,11429,1,Queens Village,54,1056269,196216,beverlyddavis95@aol.com; nurturingcenter@gmail.com,nurturingcenterandacademy.com,7,3,1,29QBBU
QBCA,NYCEEC,Q,25,St. Mel Catholic Academy,,(718) 539-8211,154-24 26th Avenue,11354,1,Murray Hill,36,1037158,221170,cstein@stmelsacademy.org,stmelsacademy.org,5,9,3,25QBCA
QBCC,NYCEEC,Q,28,"Rochdale Village Nursery School, Inc.",,(718) 723-2224,17030 130th Avenue,11434,1,Springfield Gardens North,20,1047824,185923,rrochdalenursery@aim.com,,3,7,1,28QBCC
QBCD,NYCEEC,Q,24,Mi Nuevo Mundo,,(718) 476-3128,10421 39th Avenue,11368,1,North Corona,20,1022657,212941,mnm104100@gmail.com,,3,2,2,24QBCD
QBCL,NYCEEC,Q,24,Queens Pointe Children's Center,,(347) 610-1802,90-02 Queens Boulevard,11373,1,Elmhurst,180,1019537,206622,dula@happydragonschool.com,,5,9,3,24QBCL
QBCQ,NYCEEC,Q,29,Haup UPK Program,,(718) 527-3776,197-25 Hillside Avenue,11423,1,Jamaica Estates - Holliswood,36,1049352,201227,mjcharles2@gmail.com,,5,9,3,29QCBQ
QBCT,NYCEEC,Q,25,Kiddie Academy of Whitestone,,(718) 747-5555,7-05 152nd St,11357,1,Whitestone,50,1036786,229053,WHITESTONE@KIDDIEACADEMY.NET,kiddieacademy/whitestone.com,3,7,1,25QBCT
QBCW,NYCEEC,Q,28,"It's My Turn Daycare, Inc.",,(718) 845-4973,131-13 Liberty Avenue,11419,1,South Ozone Park,18,1035686,190891,PlaymatesNurseryinc@gmail.com,,3,7,1,28QBCW
QBDA,NYCEEC,Q,28,Highland Academics,,(718) 457-0429,162-10 Highland Avenue,11432,1,Jamaica,100,1039492,197912,michelle.vitale@82ndst.com,82ndst.com,3,7,2,28QBDA
QBEC,NYCEEC,Q,24,Emilia's Kids,,(718) 899-9060,8403 57 Avenue,11373,3,Middle Village,33,1017677,205408,yomi@emiliaskids.com,emiliaskids.com,7,2,1,24QBEC
QBEF,NYCEEC,Q,24,"Learning Tree, The",,(718) 899-2020,7415 Juniper Boulevard North Room 2,11379,1,Middle Village,36,1016300,202133,learningtreeny1@aol.com,thelearningtree.org,8,7,1,24QBEF
QBEG,NYCEEC,Q,24,Magic Years Preschool and Nursery,,(718) 271-1850,"90-20 55th Avenue, 1/F",11373,1,Elmhurst,54,1019684,207726,mypreschoolnursery@gmail.com,,3,6,1,24QBEG
QBEH,NYCEEC,Q,24,Mi Nuevo Mundo Corp.,,(718) 476-3128,10003 39th Avenue,11368,1,North Corona,36,1021497,212583,mnm104100@gmail.com,,3,3,2,24QBEH
QBEJ,NYCEEC,Q,25,Queens Herald Community Corp.,,(646) 535-7245,"42-35 Main Street, 2nd Floor",11355,1,Flushing,32,1032025,214252,info@qhcommunity.org,qhcommunity.org,3,2,1,25QBEJ
QBEK,NYCEEC,Q,24,YMCA of Greater Ny- Ridgewood Y,,(212) 912-2185,6902 64th Street,11385,1,Ridgewood,36,1013635,195824,mstraka@YMCAnyc.org,,8,2,1,24QBEK
QBEO,NYCEEC,Q,26,ABC Early Learning Center,,(718) 225-8044,54-25 Little Neck Pkwy.,11362,1,Douglas Mnr- Douglaston - Little Neck,64,1060350,218772,zepurv@aol.com,,3,7,1,26QBEO
QBEQ,NYCEEC,Q,26,Appletree Day Care Center,,(718) 264-1588,7320 Bell Boulevard,11364,1,Oakland Gardens,38,1051240,208998,Lichen.appletree@gmail.com,,5,2,1,26QBEQ
QBGC,NYCEEC,Q,30,Sunflower Kidz Day Care,,(347) 709-7793,10017 32nd Avenue,11369,1,East Elmhurst,32,1020769,215986,sunflowerkidz@gmail.com,sunflowerkidz.com,3,7,1,30QBGC
QBGD,NYCEEC,Q,28,Afro-American #4,,(347) 676-5077,10817 159th Street,11433,4,South Jamaica,18,1041495,192554,aapedcc3@aol.com,,3,2,1,28QBGD
QBGH,NYCEEC,Q,28,Renanim Day Care,,(718) 206-4400,14129 84th Drive,11435,1,Briarwood - Jamaica Hill,33,1035290,198279,Renanimbriarwood@gmail.com,Renanimpreschool.com,2,7,1,28QBGH
QBGI,NYCEEC,Q,25,Tiny Footsteps,,(718) 969-5500,167-01 Union Turnpike,11366,1,Pomonok - FlushngHts - Hillcrest,37,1039421,202706,tinyfootstepsny@yahoo.com,tinyfootstepsny.com,3,7,1,25QBGI
QBGJ,NYCEEC,Q,29,Committee for Early Childhood Development DCC,,(718) 264-6572,193-25 Jamaica Avenue,11423,1,Hollis,60,1049009,199312,mbafunso@msn.com,cecdhs.org,3,7,1,29QBGJ
QBGK,NYCEEC,Q,26,Kon Gen International Preschool,,(718) 281-2338,196-25 42nd Avenue,11358,1,Auburndale,90,1043827,216250,kongenbayside@gmail.com,,2,3,1,26QBGK
QBGL,NYCEEC,Q,24,"Star Paradise, Inc.",,(718) 255-1899,8655 Broadway  2nd Floor,11373,1,Elmhurst,40,1018284,207840,nikki.starparadise@gmail.com,,2,7,1,24QBGL
QBGM,NYCEEC,Q,27,Yeshiva Darchei Torah,,(718) 868-2300,257 Beach 17 Street,11691,4,Far Rockaway - Bayswater,60,1053266,156934,Pmayer@darchei.org,,7,3,1,27QBGM
QBGO,NYCEEC,Q,30,Sunnyside Community Services,,(718) 684-6173,43-31 39th Street Sunnyside,11104,1,Hunters Pt - Sunnyside - W Maspeth,36,1004833,210719,gmark@scsny.org,scsny.org,2,6,2,30QBGO
QBGP,NYCEEC,Q,24,Moving Up Children Center,,(718) 271-5637,4069 94 Street,11373,1,Elmhurst,90,1019778,211459,director@happydragonschool.com,happydragonschool.com,7,6,1,24QBGP
QBGR,NYCEEC,Q,30,Mi Nuevo Mundo,,(718) 476-3128,5102 31st Avenue,11377,1,Woodside,36,1009845,215010,mnmchildren@gmail.com,,3,2,2,30QBGR
QBGS,NYCEEC,Q,26,Ivy League Early Learning Academy,,(718) 352-8972,6158 Springfield Boulevard,11364,1,Oakland Gardens,54,1051811,211680,bayside@ivyleagueearlylearning.com,ivyleagueearlylearning.com,3,7,1,26QBGS
QBGV,NYCEEC,Q,26,Apple Tree Day Care Center (197th St),,(718) 217-6666,7312 197 Street,11366,1,Fresh Meadows - Utopia,12,1046551,207200,Lichen.appletree@gmail.com,,2,7,2,26QBGV
QBGW,NYCEEC,Q,30,Catholic Charities at Ravenswood (Andrew Landi),,(718) 806-1598,2120 35th Avenue,11106,1,Astoria,25,1002318,216340,asottile@ccbq.org,ccbq.org,3,3,2,30QBGW
QBHB,NYCEEC,Q,25,Rainbow Child Dev Center II,,(718) 969-1900,77-40 164 Street,11366,1,Kew Gardens Hills,54,1038310,202825,info@rainbowchildlearning.com,rainbowchildlearning.com,3,7,1,25QBHB
QBHD,NYCEEC,Q,28,All My Children Day Care 3,,(718) 576-6812,6605 108th Street,11375,1,Forest Hills,11,1026421,205328,grosler@amcearlylearn.com,allmychildrendaycare.com,3,7,1,28QBHD
QBHK,NYCEEC,Q,28,Rising Stars Islamic School (LCNA),,(646) 243-5895,166-26 89 Avenue,11432,1,Jamaica,18,1041264,197375,fauziakhondker@gmail.com,,3,1,2,28QBHK
QBHL,NYCEEC,Q,30,My Little Footprints Daycare Corp.,,(718) 626-2201,28-34 38th Street,11103,1,Astoria,26,1007683,218021,mylittlefootprintsdaycareinc@gmail.com,,3,8,2,30QBHL
QBHM,NYCEEC,Q,26,Immanuel Genius,,(718) 877-3001,253-01 Northern Boulevard,11362,1,Bayside - Bayside Hills,36,1057467,220236,immanuellittleneck@gmail.com,immanuelgenius.com,3,6,1,26QBHM
QBHN,NYCEEC,Q,26,Leading Kids Preschool,,(718) 229-6400,44-07 Little Neck Pkwy,11363,1,Douglas Mnr- Douglaston - Little Neck,17,1057371,220244,leadingkidspreschool@gmail.com,leadingkidspreschool.com,3,8,1,26QBHN
QBHO,NYCEEC,Q,25,Holy Mountain,,(718) 359-6080,29-49 137th St,11354,1,Flushing,18,1031005,219884,holymountainpreland@gmail.com,holymountain.weebly.com,2,1,1,25QBHO
QBHP,NYCEEC,Q,25,Happy Maryann Day School,,(718) 886-8266,132-18 41st Ave,11355,1,Flushing,51,1030492,214882,happymaryanndayschool@gmail.com,happymaryann.com,3,3,1,25QBHP
QBHQ,NYCEEC,Q,25,Ohr Osher and Yaffa 75,,(347) 233-2087,75-21 Main St,11367,1,Kew Gardens Hills,36,1034184,202942,ohrosherandyaffa@gmail.com,,3,4,1,25QBHQ
QBHR,NYCEEC,Q,30,Kathy's Day Care,,(347) 761-8678,34-47 88th St,11372,1,Jackson Heights,10,1017773,213636,lisettelucia@yahoo.com,,3,7,2,30QBHR
QBHS,NYCEEC,Q,28,Bright Kids Day Care,,(718) 262-0909,108-42 Sutphin Boulevard,11435,1,South Jamaica,20,1040117,191442,shafique.hasan75@gmail.com,brightkidsdaycare.Info,2,6,2,28QBHS
QBHV,NYCEEC,Q,27,Queens Library UPK - Woodhaven,,(718) 849-1069,85-41 Forest Pkwy,11421,1,Woodhaven,18,1022670,192347,shinkle@queenslibrary.org,queenslibrary.org,7,7,2,27QBHV
QBHW,NYCEEC,Q,30,Ravenswood,,(718) 990-0882,35-32 21st Street,11106,1,Queensbridge-Ravenswood-Long Island City,36,1001882,216441,denise.clark@queenslibrary.org,queenslibrary.org,5,9,3,30QBHW
QBHX,NYCEEC,Q,30,Adventureland Child Care,,(718) 777-2011,32-04 31st Ave. (2nd Fl),11106,1,Astoria,18,1005677,217499,Nycdaycare24@aol.com,,3,3,1,30QBHX
QBHY,NYCEEC,Q,27,Aim High Leadership Academy,,(917) 288-8290,131-44 134th St,11420,1,South Ozone Park,12,1038359,183174,aimhighleadershipacademy@gmail.com,,3,4,1,27QBHY
QBIB,NYCEEC,Q,28,Learning Ladder Center,,(718) 480-6444,125-19 101 Avenue,11419,1,Richmond Hill,20,1034094,191358,LearningLadderCtr@gmail.com,LearningLadderCenter.com,5,6,2,28QBIB
QBIC,NYCEEC,Q,29,Cambria Heights Christian Academy,,(718) 712-7034,220-12 Linden Blvd,11411,1,Cambria Heights,33,1056446,192525,cambriaacademy@aol.com,cambriaheightschristianacademy.com,3,7,1,29QBIC
QBIE,NYCEEC,Q,24,CPC Corona Queens UPK,,(718) 358-7602,47-05 104th St,11368,1,Corona,18,1023229,210958,llee@cpc-nyc.org,cpc-nyc.org,3,2,2,24QBIE
QBIG,NYCEEC,Q,25,Kiddie Academy of Flushing,,(718) 888-9499,33-25 Parsons Blvd.,11354,1,Murray Hill,88,1033092,218920,Flushing@kiddieacademy.net,kiddieacademy.com,2,3,1,25QBIG
QBIH,NYCEEC,Q,24,Mi Nuevo Mundo,,(718) 476-3128,100-09 39 Avenue,11368,1,North Corona,36,1021542,212600,mnm104100@gmail.com,,3,3,2,24QBIH
QBII,NYCEEC,Q,29,Academy of Excellence Bell Park 7,,(718) 523-4400,178-36 Wexford Terrace,11432,1,Jamaica Estates - Holliswood,94,1044044,199244,ChildCareNYC@aol.com,aoeschool.com,2,3,1,29QBII
QBIV,NYCEEC,Q,29,The Linda School,,(718) 525-0799,131-22 223rd Street,11413,1,Laurelton,12,1054936,187478,thelindaschool@gmail.com,thelindaschool.com,5,9,3,29QBIV
QBIX,NYCEEC,Q,29,"Sunshine Learning Center, Inc.",,(718) 525-2154,201 02-04 Linden Boulevard,11412,1,St. Albans,36,1053182,192390,sunshinelcenter@aol.com,,7,3,1,29QBIX
QBIY,NYCEEC,Q,29,Kidz World Early Childhood Center,,(718) 276-7649,217-21 Merrick Boulevard,11413,1,Laurelton,48,1053231,187082,sandychildren@msn.com,kidzworldearlychildhoodcenter.com,3,2,1,29QBIY
QBIZ,NYCEEC,Q,25,Preschool R US II,,(718) 888-9878,59-25 Kissena Boulevard,11354,1,Queensboro Hill,55,1035574,208916,preschoolrusii88@gmail.com,,3,3,1,25QBIZ
QBJC,NYCEEC,Q,24,Maroos Preschool,,(646) 358-9577,4502 82nd Street,11373,1,Elmhurst,20,1016638,209435,maroosinc@hotmail.com,,2,5,1,24QBJC
QBJD,NYCEEC,Q,24,Salvation Army - the Ridgewood Citadel Community Center,,(718) 497-4356,69-23 Cypress Hills Street,11385,1,Ridgewood,36,1013464,195403,sara.rachel.brito@usesalvationarmy.org,ny.salvationarmy.org/GreaterNewYork/upk,3,6,2,24QBJD
QBJE,NYCEEC,Q,26,Morning Star Preschool,,(718) 229-0206,47-24 Bell Boulevard,11361,1,Bayside - Bayside Hills,32,1048621,214862,311.morningstar@gmail.com,,7,6,1,26QBJE
QBJH,NYCEEC,Q,27,Bethel Mission Station Church Loving DCC,,(718) 474-8618,338 Beach 56 Street,11692,1,Hammels - Arverne - Edgemere,18,1043790,155611,dolores_paual@yahoo.com,,3,3,2,27QBJH
QBJI,NYCEEC,Q,28,Salvation Army - the Jamaica Citadel Community Center,,(718) 297-4860,90-23 161st Street,11432,1,Jamaica,18,1040027,196122,hdflowers@hotmail.com,ny.salvationarmy.org/GreaterNewYork/upk,3,1,2,28QBJI
QBJJ,NYCEEC,Q,27,North Side School,,(718) 229-5050,85-27 91st Street,11421,1,Woodhaven,75,1024660,192800,NORTHSIDE123@GMAIL.COM,,3,3,1,27QBJJ
QBJN,NYCEEC,Q,25,Al-Mamoor School,,(718) 739-0902,78-31 Parsons Boulevard,11366,1,Kew Gardens Hills,28,1037125,202173,almamoor@gmail.com,Al-Mamoor.org,2,3,1,25QBJN
QBJO,NYCEEC,Q,30,Al Madinah School,,(718) 222-4986,1824 Astoria Blvd.,11102,1,Old Astoria,20,1004603,220607,almadinahinfo@gmail.com,almadinah-school.com,2,2,1,30QBJO
QBJP,NYCEEC,Q,30,Magic Beans,,(718) 786-8091,43-12 46th Street,11104,1,Hunters Pt - Sunnyside - W Maspeth,20,1006791,210523,magicbeanslc@gmail.com,,3,8,1,30QBJP
