LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,BUTTON_TYPE
QASP,NYCEEC,Q,24,Qing Sheng Wang GFDC, ,(718) 651-3372,83-32 Cornish Ave,11373,1,Elmhurst - Maspeth,12,1017390,209062,starpreschool80@yahoo.com,,2,7,2,24QASP,info
QASR,NYCEEC,Q,30,"A CHILD'S PLACE TOO, INC.", ,(646) 302-8379,100-10 Astoria Boulevard,11369,1,East Elmhurst,45,1020594,216770,tameshadaviscoles@yahoo.com,,6,3,2,30QASR,info
QAST,NYCEEC,Q,24,"ABC Preschool & Kindergarten Center, Corp", ,(718) 672-2424,66-20 Laurel Hill Boulevard,11377,1,Elmhurst - Maspeth,80,1012501,208731,abc_preschool@yahoo.com,abcpreschoolny.com,3,3,1,24QAST,info
QASU,NYCEEC,Q,24,Child Center of NY 2, ,(347) 287-0175,3410 108th Street,11368,1,North Corona,73,1022787,214732,telvarivera@childcenterny.org,ccny.org,3,3,1,24QASU,info
QASV,NYCEEC,Q,24,BWY Preschool, ,(718) 205-4855,7714 Roosevelt Avenue,11372,1,Elmhurst,138,1015231,211446,bwypreschool@gmail.com,bwypreschool.com,2,1,1,24QASV,info
QASW,NYCEEC,Q,24,"Children's Big Apple, Inc.", ,(718) 565-5311,3703 94th Street,11372,1,Jackson Heights,90,1019464,212789,angelblue1228@yahoo.com,,8,6,2,24QASW,info
QASX,NYCEEC,Q,24,"Children's Big Apple, Inc.", ,(718) 565-5311,4126 Case Street,11376,1,Elmhurst,18,1019264,211355,marcushuang@aol.com,,8,7,2,24QASX,info
QASY,NYCEEC,Q,24,GRYC Little Stars @ Notre Dame,Full-Day Pre-K Program that MAY Have Available Seats,(718) 456-5437,6281 60th Place,11385,1,Ridgewood,36,1011175,198534,lstarsprek@thegryc.org,thegryc.org,3,3,2,24QASY,info
QATA,NYCEEC,Q,24,J.C.'S Daywatch Pre-K,Full-Day Pre-K Program that MAY Have Available Seats,(718) 381-3777,20 St. Johns Road,11385,1,Ridgewood,36,1009900,196752,jcsndaywatch@Aol.com,,5,9,3,24QATA,apply
QATB,NYCEEC,Q,24,JOHNSON'S ACADEMY LLC, ,(718) 592-7289,9904 57th Avenue,11368,1,Corona,20,1023253,208338,aleimj@gmail.com,,5,9,3,24QATB,Info
QATC,NYCEEC,Q,24,"Little Friends School Elmhurst, Inc.", ,(718) 458-5415,8503 Britton Avenue,11373,1,Elmhurst,38,1017265,210883,littlefriendschool@nyc.rr.com,elmhurstdaycare.com,2,7,1,24QATC,info
QATD,NYCEEC,Q,30,Little Friends School Sunnyside, ,(718) 786-4644,43-42 47 Street,11104,1,Hunters Pt - Sunnyside - W Maspeth,56,1007014,210182,littlefriendssunnyside@gmail.com,,5,9,3,30QATD,apply
QATE,NYCEEC,Q,28,Center of Excellence Springfield Gardens Preschool,Full-Day Pre-K Program that MAY Have Available Seats,(718) 276-8200,127-08 Merrick Blvd.,11434,1,St. Albans,74,1049436,187492,childcarenyc@aol.com,aoeschool.com,3,7,1,28QATE,info
QATH,NYCEEC,Q,24,Maspeth Town Hall Preschool, ,(718) 335-6049,5337 72nd Street,11378,1,Maspeth,40,1014147,205387,arychlowski@maspethtownhall.org,maspethtownhall.org,2,7,2,24QATH,info
QATJ,NYCEEC,Q,24,Smiles GFDC Inc., ,(917) 943-3501,53-14 102 Street,11368,1,Corona,12,1023293,209237,nancypolanco@gmail.com,,5,9,3,24QATJ,info
QATK,NYCEEC,Q,24,Ping Sheng Ye Group Family Day Care, ,(917) 853-4865,8332 Cornish Avenue,11373,1,Elmhurst - Maspeth,12,1017379,209073,starpreschool80@yahoo.com,,2,7,1,24QATK,info
QATL,NYCEEC,Q,24,Rainbow Christian Preschool, ,(718) 335-3361,7201 43rd Avenue,11377,1,Elmhurst - Maspeth,76,1014059,209714,rainbowchristianwoodside@gmail.com,rainbowchristian.com,3,3,1,24QATL,info
QATM,NYCEEC,Q,24,Star America Preschool, ,(718) 396-9739,"80-07 Broadway, 2/F",11373,1,Elmhurst,80,1016236,210336,staramerica11373@gmail.com,,2,6,1,24QATM,info
QATO,NYCEEC,Q,30,Long Island City YMCA,Full-Day Pre-K Program that MAY Have Available Seats,(212) 912-2576,3223 Queens Boulevard,11101,1,Hunters Pt - Sunnyside - W Maspeth,53,1003018,210744,npolanco2@YMCAnyc.org,licymca.org,3,2,1,30QATO,info
QATQ,NYCEEC,Q,25,Better Community Life DCC 2, ,(718) 463-0403,13316 Roosevelt Avenue,11354,1,Flushing,42,1030465,215487,bcl21@verizon.net,,3,7,2,25QATQ,info
QATS,NYCEEC,Q,24,Therese Cervini ECDC Site I, ,(718) 478-2169,3533 104th Street,11368,3,North Corona,50,1021997,214102,bcheco@ccbq.org,,3,7,2,24QATS,info
QATT,NYCEEC,Q,25,Preschool R US , ,(718) 888-1958,150-15 41st Avenue,11354,1,Murray Hill,38,1035902,217337,Preschoolrus88@gmail.com,,3,7,1,25QATT,info
QATU,NYCEEC,Q,25,EVBO Inc. D/B/A Jack & Jill Nursery School, ,(718) 762-1218,4323 Colden Street,11355,1,Flushing,72,1032797,213598,JackJill1@aol.com,jackandjillschools.com,3,7,1,25QATU,info
QATV,NYCEEC,Q,25,Happy Dragon Children's Learning Center Site 2,Full-Day Pre-K Program that MAY Have Available Seats,(718) 445-8382,14330 Cherry Avenue,11355,1,East Flushing,51,1034317,214730,cherry@happydragonschool.com,happydragonschool.com,7,7,1,25QATV,info
QATX,NYCEEC,Q,25,Immanuel Creative,Full-Day Pre-K Program that MAY Have Available Seats,(718) 460-9991,16315 Oak Avenue,11358,1,East Flushing,38,1038625,212577,geniusd25@gmail.com,immanuelgenius.com,3,4,1,25QATX,info
QATY,NYCEEC,Q,25,International Nursery School, ,(718) 353-0932,171-39 Northern Blvd.,11358,2,Auburndale,76,1041195,215505,INSSchool@yahoo.com,InternationalNurserySchool.com,3,3,1,25QATY,info
QATZ,NYCEEC,Q,25,"Judi's Nursery, Inc.", ,(718) 520-1324,15005 70th Road,11367,1,Kew Gardens Hills,60,1034672,205384,judisnursery@gmail.com,,3,3,1,25QATZ,info
QAUA,NYCEEC,Q,25,Kon Wah Day School, ,(718) 353-4388,13527 38th Avenue 2nd Floor,11354,1,Flushing,90,1030841,216418,konwahflushing@yahoo.com,,2,3,1,25QAUA,info
QAUB,NYCEEC,Q,25,"New Milestone, Inc.", ,(718) 380-1978,15813 72nd Avenue,11365,1,Pomonok - FlushngHts - Hillcrest,40,1036680,204574,new.milestone@yahoo.com,,2,7,1,25QAUB,info
QAUC,NYCEEC,Q,25,Pee Wee Folks, ,(718) 746-6107,1245 Clintonville Street,11357,1,Whitestone,40,1036415,227204,mgembressi@aol.com,peeweefolkspreschool.com,2,2,1,25QAUC,info
QAUD,NYCEEC,Q,25,Precious Moments, ,(718) 767-6655,1102 Clintonville Street,11357,1,Whitestone,18,1036136,227743,preciousmoments2@verizon.net,preciousmomentsnursery.com,5,1,1,25QAUD,info
QAUE,NYCEEC,Q,25,"Ready, Set, Grow Child Center, LLC.", ,(718) 888-7871,13616 31st Road,11354,1,Flushing,40,1030800,219622,readysetgrowccc@yahoo.com,readysetgrowccc.com,3,6,1,25QAUE,info
QAUG,NYCEEC,Q,25,Sharon Nursery, ,(718) 539-8467,14515 34th Avenue,11354,1,Murray Hill,34,1033498,218874,sharon_nursery@yahoo.com,sharonnurseryny.com,2,7,1,25QAUG,info
QAUH,NYCEEC,Q,25,"Corner School, The", ,(718) 445-2811,15003 Bayside Avenue,11354,1,Murray Hill,18,1035326,220479,baysidetcs@aol.com,thecornerschool.com,3,7,1,25QAUH,info
QAUJ,NYCEEC,Q,25,Martin L. King Jr. Mem DCC, ,(718) 886-3165,3606 Prince Street,11354,1,Flushing,20,1030417,216965,mlkdcc@hotmail.com,,7,7,2,25QAUJ,info
QAUK,NYCEEC,Q,26,Chabad Early Learning Center,Full-Day Pre-K Program that MAY Have Available Seats,(718) 279-1457,21212 26th Avenue,11360,1,Ft Totten - Bay Terrace - Clearview,53,1045927,222814,Dina@chabadnequeens.com,chabadnequeens.com,3,3,1,26QAUK,info
QAUL,NYCEEC,Q,26,Community Church of Douglaston,Full-Day Pre-K Program that MAY Have Available Seats,(718) 767-1961,3950 Douglaston Parkway,11363,1,Douglas Mnr- Douglaston - Little Neck,30,1053391,219671,Upkofdouglaston@gmail.com,,7,3,1,26QAUL,info
QAUM,NYCEEC,Q,26,Home Sweet Home Children's School, ,(718) 357-9738,19617 53 Ave,11365,1,Auburndale,54,1044604,211822,homesweethomeschool@msn.com,homesweethomechildrensschool.org,3,7,1,26QAUM,info
QAUN,NYCEEC,Q,26,Jack & Jill II, ,(718) 939-8687,6805 Fresh Meadow Lane,11365,1,Fresh Meadows - Utopia,36,1041220,206562,mirna_p_ramos@yahoo.com,JackandJillSchools.com,3,2,1,26QAUN,info
QAUO,NYCEEC,Q,26,Noah's Ark Progressive Learning Center,Full-Day Pre-K Program that MAY Have Available Seats,(718) 279-4251,3820 Bell Boulevard,11361,1,Bayside - Bayside Hills,40,1047310,218308,noahsarkschool@aol.com,noahsarkschool.com,3,3,1,26QAUO,info
QAUQ,NYCEEC,Q,25,YAI/ NYL CLEARVIEW SCHOOL ANNEX, ,(718) 352-0104,12307 22 Avenue,11356,1,College Point,18,1027207,223592,hilary.tischenkel@yai.org,,5,9,3,25QAUQ,info
QAUS,NYCEEC,Q,26,"Lutheran Schools of Flushing and Bayside, The",Full-Day Pre-K Program that MAY Have Available Seats,(718) 225-5502,3601 Bell Boulevard,11361,1,Bayside - Bayside Hills,36,1047142,219122,info@LSFB.org,LSFB.org,7,3,1,26QAUS,info
QAUT,NYCEEC,Q,26,All My Children Day Care 2, ,(718) 454-5600,16907 Jewel Avenue,11365,1,Pomonok - FlushngHts - Hillcrest,12,1039699,205916,jashkenazy@amcearlylearn.com,allmychildrendaycare.com,3,7,1,26QAUT,info
QAUW,NYCEEC,Q,27,Alpha Kappa Alpha Epsilon Pi Omega DCC, ,(718) 322-6242,14406 Rockaway Boulevard,11420,1,Baisley Park,46,1041245,184720,akadaycare@aol.com,,3,3,1,27QAUW,info
QAVB,NYCEEC,Q,27,"Bev's Kiddie Daycare, Inc.", ,(718) 850-3083,10145 113th Street,11419,1,Richmond Hill,12,1031332,189727,Bevkiddie@verizon.net,Bevkiddiebiz.com,3,7,2,27QAVB,info
QAVC,NYCEEC,Q,27,Blanche Community Progress DCC#2,Full-Day Pre-K Program that MAY Have Available Seats,(718) 471-7881,4402 Beach Channel Drive,11691,1,Hammels - Arverne - Edgemere,80,1046424,156441,williamsflorence@hotmail.com,blanchecommunity.com,3,7,1,27QAVC,info
QAVD,NYCEEC,Q,27,Community and Family Head Start,Full-Day Pre-K Program that MAY Have Available Seats,(718) 471-7970,4105 Beach Channel Drive,11691,1,Hammels - Arverne - Edgemere,68,1047279,156339,mariposa3.13@hotmail.com,,3,7,2,27QAVD,info
QAVE,NYCEEC,Q,27,De Anna Learning Center, ,(718) 847-1310,9140 120th Street,11418,1,Richmond Hill,24,1032071,192519,deannagroup@aol.com,,3,3,2,27QAVE,info
QAVF,NYCEEC,Q,27,Cuomo First Step, ,(718) 441-5333,11515 101st Ave,11419,1,Richmond Hill,19,1031686,190450,elizabeth.recine@heartshare.org,heartshare.org,3,7,2,27QAVF,info
QAVG,NYCEEC,Q,27,Russo First Step, ,(718) 805-7117,11801 101st Avenue,11419,1,Richmond Hill,16,1032285,190674,mildred.agate@heartshare.org,heartshare.org,2,6,2,27QAVG,info
QAVH,NYCEEC,Q,27,Hammel CCC,Full-Day Pre-K Program that MAY Have Available Seats,(718) 474-3162,82-10 Rockaway Beach Blvd,11693,1,Hammels - Arverne - Edgemere,18,1037479,153642,HammelCCC@verizon.net,,3,7,1,27QAVH,info
QAVI,NYCEEC,Q,27,Little Tots Red Wagon, ,(718) 945-1484,20428 Rockaway Point Boulevard,11697,1,Brzy Pt -Blle Hrbr -Rockwy Pk -Brd Chnl,54,1008019,143772,littletotsred@aol.com,,7,3,2,27QAVI,info
QAVJ,NYCEEC,Q,27,JFKidsport, ,(718) 553-5437,JFK Airport Building 350,11430,1,Airport,36,1047995,178209,jfkidsport@hotmail.com,jfkidsport.com,2,7,1,27QAVJ,info
QAVO,NYCEEC,Q,27,Omega Psi Phi Fraternity, ,(718) 322-9671,12310 143rd Street,11436,1,Baisley Park,34,1040835,185019,omegaecec@gmail.com,,3,4,1,27QAVO,info
QAVP,NYCEEC,Q,27,On Our Way Learning Center, ,(718) 868-2961,264 Beach 19 Street,11691,1,Far Rockaway - Bayswater,40,1052893,156945,sungar@onourwaylc.org,onourwaylc.org,7,3,2,27QAVP,info
QAVS,NYCEEC,Q,27,Saint John's Lutheran Church, ,(718) 441-3611,8620 114th Street,11418,1,Richmond Hill,20,1029911,193883,imnmontalvo@hotmail.com,,3,3,1,27QAVS,info
QAVU,NYCEEC,Q,29,"St. Albans Montessori Day Care Center, Inc.", ,(718) 341-5945,118-49 Montauk Street,11412,1,St. Albans,54,1049845,190120,aJohnson@saintalbansmontessori.com,saintalbansmontessori.com,2,3,1,29QAVU,info
QAVV,NYCEEC,Q,27,Up the Ladder, ,(718) 843-4913,8011 101st Avenue,11416,1,Woodhaven,28,1023528,187386,gonzalezmarga@aol.com,,3,7,2,27QAVV,info
QAVW,NYCEEC,Q,27,West End Temple Nursery School, ,(718) 318-0030,14702 Newport Avenue,11694,1,Brzy Pt -Blle Hrbr -Rockwy Pk -Brd Chnl,30,1021796,148140,westendupk@westendtemple.org,westendtemple.org,3,3,2,27QAVW,info
QAVY,NYCEEC,Q,27,Nayda Day Care, ,(718) 805-8893,9734 108th Street,11419,1,Richmond Hill,12,1029688,189977,islamislam22@aol.com,,3,7,2,27QAVY,info
QAVZ,NYCEEC,Q,27,Nayda Day Care II, ,(718) 805-8893,9736 108th Street,11419,1,Richmond Hill,12,1029694,189963,islamislam22@aol.com,,3,7,2,27QAVZ,info
QAWA,NYCEEC,Q,28,A to Z Learning Center, ,(718) 805-4400,123-21 Jamaica Avenue,11418,3,Richmond Hill,87,1032308,194686,atozcenter@yahoo.com,,3,3,1,28QAWA,info
QAWC,NYCEEC,Q,28,Paccor Kids, ,(718) 525-9620,11817 Guy R. Brewer Boulevard,11434,1,Baisley Park,36,1044665,188289,Mrodri228@gmail.com,paccorpreschool.wix.com/paccorpreschool,3,8,1,28QAWC,info
QAWE,NYCEEC,Q,28,Ira's Parkway Daycare & Preschool INC, ,(917) 807-2683,139-76 85 Drive,11435,1,Briarwood - Jamaica Hill,36,1035784,197542,lindapinkhasov@gmail.com,,5,9,3,28QAWE,info
QAWG,NYCEEC,Q,28,Bright Beginnings Pre-School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 297-6767,8625 162nd Street,11432,1,Briarwood - Jamaica Hill,58,1039416,198013,brightbeginningsjamaica@gmail.com,brightbeginningschildcenter.com,3,6,1,28QAWG,info
QAWH,NYCEEC,Q,28,Central Queens YM & YWHA, ,(718) 268-5011,67-09 108th Street,11375,1,Forest Hills,36,1026604,204822,asolomonia@cqy.org,cqy.org,7,3,1,28QAWH,info
QAWK,NYCEEC,Q,28,Sholom Sholom Inc., ,(718) 850-2934,11666 Park Lane South,11415,1,Kew Gardens,36,1029567,197371,sholomdaycare@aol.com,,3,7,1,28QAWK,info
QAWM,NYCEEC,Q,28,Rego Park Day School, ,(718) 897-0693,6344 Wetherole Street,11374,1,Rego Park,54,1021810,204581,Mjoseph481@aol.com,,7,7,2,28QAWM,info
QAWO,NYCEEC,Q,28,ICCD, ,(718) 263-1587,98-02 62nd Drive,11374,1,Rego Park,41,1023153,206307,rkontner@iccd.com,iccd.com,5,2,1,28QAWO,info
QAWQ,NYCEEC,Q,28,Forest Hills Child Care Center, ,(718) 263-5730,108-05 68th Road,11375,1,Forest Hills,18,1026956,204028,Natanielova@jccany.org,jccany.org,3,7,1,28QAWQ,info
QAWS,NYCEEC,Q,28,IT'S MY TURN, ,(347) 385-0824,131-15 Liberty Avenue,11419,1,South Ozone Park,20,1035688,190884,playmatesnurseryinc@gmail.com,,5,9,3,28QAWS,Info
QAWT,NYCEEC,Q,28,Afro-American Parents Educational Center Site 2, ,(718) 322-9080,11206 Sutphin Boulevard,11435,4,Baisley Park,36,1041167,189650,bev11435@yahoo.com,,3,3,1,28QAWT,info
QAWU,NYCEEC,Q,28,"Sunshine School, LLC.", ,(718) 468-9000,9110 146th Street,11435,1,Jamaica,56,1037203,194623,sbisnauth@sunshineschool.org,sunshineschool.org,3,4,1,28QAWU,info
QAWW,NYCEEC,Q,28,"Pickwick School, Inc.", ,(718) 526-1340,15115 85th Drive,11432,1,Briarwood - Jamaica Hill,30,1037832,197999,pickwickschool@gmail.com,pickwickschool.com,7,7,1,28QAWW,info
QAWX,NYCEEC,Q,29,Apple Tree Nursery School, ,(718) 374-0002,8225 164th Street,11432,1,Pomonok - FlushngHts - Hillcrest,18,1038730,201187,cheller@queenscp.org,,7,3,1,29QAWX,info
QAWY,NYCEEC,Q,28,CCS MONTESSORI CENTER,Full-Day Pre-K Program that MAY Have Available Seats,(728) 276-9538,165-27 Baisley Boulevard,11434,1,Baisley Park,36,1045800,186939,ccsyoung@gmail.com,,5,9,3,28QAWY,Info
QAWZ,NYCEEC,Q,28,All My Children Day Care (69th Ave), ,(718) 658-1563,10822 69th Avenue,11375,1,Forest Hills,18,1027345,203477,info@amcearlylearn.com,allmychildrendaycare.com,3,7,1,28QAWZ,info
QAXC,NYCEEC,Q,29,All My Children Day Care (Mayfield), ,(718) 658-1563,17544 Mayfield Road,11432,1,Jamaica Estates - Holliswood,36,1042639,200485,info@allmychildrendaycare.com,allmychildrendaycare.com,5,7,1,29QAXC,info
QAXD,NYCEEC,Q,29,"Blanche Community Progress Day Care Center, Inc.",Full-Day Pre-K Program that MAY Have Available Seats,(718) 479-1800,10960 202nd Street,11412,1,Hollis,47,1052014,196609,blancheelc@gmail.com,,3,3,1,29QAXD,info
QAXF,NYCEEC,Q,29,Committee for Early Childhood Development,Full-Day Pre-K Program that MAY Have Available Seats,(718) 464-2422,193-04 Jamaica Avenue,11423,1,Hollis,94,1048844,199116,MBAFUNSO@MSN.COM,cecdhs.org,3,3,1,29QAXF,info
QAXK,NYCEEC,Q,29,Kids Circle Daycare, ,(718) 380-1280,164-04 Goethals Avenue,11432,1,Pomonok - FlushngHts - Hillcrest,20,1038694,201346,thekidscircle@aol.com,kidscircledaycare.com,3,7,1,29QAXK,info
QAXL,NYCEEC,Q,29,Laurelton Day Care, ,(718) 712-1860,14119 224th Street,11413,1,Laurelton,58,1053224,183130,laureltondaycare@aol.com,Laureltonacademy.net,3,7,1,29QAXL,info
QAXN,NYCEEC,Q,29,Montessori Progressive,Full-Day Pre-K Program that MAY Have Available Seats,(718) 723-3967,19503 Linden Boulevard,11412,1,St. Albans,72,1051671,192003,Montessori1989@verizon.net,,3,3,1,29QAXN,info
QAXQ,NYCEEC,Q,29,Our Saviour Lutheran, ,(718) 739-7452,90-04 175 th Street,11432,1,Jamaica,45,1043333,197890,oursaviourdirector@gmail.com,oursaviourjamaica.com,7,3,2,29QAXQ,info
QAXV,NYCEEC,Q,29,Redeemer Lutheran Church and Nursery School, ,(718) 465-3252,9210 217th Street,11428,1,Queens Village,51,1055738,202583,redeemernurseryschool@gmail.com,redeemerqv.org,7,3,2,29QAXV,info
QAYB,NYCEEC,Q,29,Charles R Drew ELC 1,Full-Day Pre-K Program that MAY Have Available Seats,(718) 740-2400,10945 207th Street,11429,1,Queens Village,53,1053511,197278,crddcc@aol.com,charlesrdrewforsuccess.org,3,7,2,29QAYB,info
QAYD,NYCEEC,Q,28,"South Jamaica Center for Children and Parents, Inc.", ,(718) 523-6455,94-43 160th Street,11433,1,Jamaica,48,1040547,195093,acanteysjc@aol.com,,3,1,1,28QAYD,info
QAYE,NYCEEC,Q,29,Quick Start Day Care Center, ,(718) 978-0800,118-46 Riverton Street,11412,1,St. Albans,34,1049910,190389,quickdayc@aol.com,,3,3,1,29QAYE,info
QAYG,NYCEEC,Q,30,All Children's Child Care (31st Ave),Full-Day Pre-K Program that MAY Have Available Seats,(718) 777-2011,32-04 31st Avenue (cellar),11106,1,Astoria,40,1005693,217526,nycdaycare24@aol.com,allchildrenschildcare.org,3,3,2,30QAYG,info
QAYH,NYCEEC,Q,30,All Children's Child Care (24th St),Full-Day Pre-K Program that MAY Have Available Seats,(718) 707-0501,3501 24th Street,11106,1,Astoria,60,1002858,216153,NYCDaycare24@aol.com,allchildrenschildcare.org,3,6,1,30QAYH,info
QAYI,NYCEEC,Q,30,Brite Adventure Center (30th St), ,(718) 777-6664,4922 30th Avenue,11377,1,Astoria,20,1009936,216204,nycdaycare24@aol.com,,3,6,1,30QAYI,info
QAYJ,NYCEEC,Q,30,Brite Adventure Center (58th St), ,(718) 274-4769,4131 58th Street,11377,1,Woodside,40,1010067,210253,nycdaycare@aol.com,,3,5,2,30QAYJ,info
QAYK,NYCEEC,Q,30,Christ Evangelical Lutheran Church, ,(718) 205-1425,3357 58th Street,11377,1,Woodside,18,1011041,213285,sloweclc@gmail.com,christchurchwoodside.com,8,1,1,30QAYK,info
QAYL,NYCEEC,Q,30,82nd Street Academics, ,(718) 457-0429,8110 35th Avenue,11372,1,Jackson Heights,140,1016029,213057,Carolyn.Hurtado@82ndst.com,preknyc.com,2,3,1,30QAYL,info
QAYN,NYCEEC,Q,30,Jackson Children's Services, ,(718) 779-8800,3136 88th Street,11369,5,Jackson Heights,25,1017376,215709,jackdevctr@aol.com,jacksonchild.com,5,3,2,30QAYN,info
QAYP,NYCEEC,Q,30,Kid Krazy @ 21st Avenue, ,(718) 545-5728,2125 21 Avenue,11105,1,Steinway,18,1008100,224198,kdkrzyprschl@aol.com,kidkrazypreschool.com,7,6,1,30QAYP,info
QAYT,NYCEEC,Q,30,Queensview Nursery School & Kindergarten, ,(718) 728-4164,2136 33rd Road,11106,1,Astoria,18,1003153,217260,hevarsam@queensviewschool.com,queensviewschool.com,8,7,1,30QAYT,info
QAYU,NYCEEC,Q,30,Rainbowland Nursery School, ,(718) 899-7590,3960 54th Street,11377,1,Woodside,36,1009194,211347,info@rainbowlandschool.org,,2,7,1,30QAYU,info
QAYV,NYCEEC,Q,30,Rainbowland Nursery School, ,(718) 803-1728,3311 77th Street,11372,1,Jackson Heights,16,1014792,214233,info@rainbowlandschool.org,,2,7,1,30QAYV,info
QAYW,NYCEEC,Q,30,SAINT FRANCIS OF ASSISI SCHOOL, ,(718) 726-9405,2118 46th Street,11105,4,Steinway,54,1011680,220497,lnealis@sfaschool.org,sfaschool.org,3,3,1,30QAYW,info
QAYX,NYCEEC,Q,30,Saint Joseph School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 728-0724,28-46 44th Street,11103,1,Astoria,90,1008746,217246,jsgritto@stjosephsch.org,stjosephsch.org,3,1,1,30QAYX,info
QAYZ,NYCEEC,Q,30,Atonement Pre-School, ,(718) 639-6074,3061 87 Street,11369,1,Jackson Heights,36,1017149,216191,AWalbrodt@aol.com,,2,8,2,30QAYZ,info
QAZC,NYCEEC,Q,30,PAL Western Queens,Full-Day Pre-K Program that MAY Have Available Seats,(718) 784-2092,1026 41st Avenue,11101,4,Queensbridge-Ravenswood-Long Island City,36,999430,214286,vrichardson@palnyc.org,palnyc.org,3,7,1,30QAZC,info
QAZI,NYCEEC,Q,27,Sheldon R. Weaver Child Care Center,Full-Day Pre-K Program that MAY Have Available Seats,(718) 327-4078,72-05 Beach Channel Dr.,11692,1,Hammels - Arverne - Edgemere,18,1039724,154631,srwdccfarrock@yahoo.com,,3,7,1,27QAZI,info
QAZV,NYCEEC,Q,25,Macedonia Child Development Center, ,(718) 939-6060,3722 Union Street,11354,1,Flushing,18,1032033,216864,huynh357@aol.com,,3,2,2,25QAZV,info
QAZW,NYCEEC,Q,24,La Guardia Community College Pre-School, ,(718) 482-5295,3110 Thomson Avenue,11101,5,Hunters Pt - Sunnyside - W Maspeth,36,1002286,210576,mflor@lagcc.cuny.edu,,2,3,1,24QAZW,info
QBAA,NYCEEC,Q,26,"Sunshine Daycare Center, Inc.", ,(718) 353-1800,"34-57A Francis Lewis Blvd, #2A",11358,1,Bayside - Bayside Hills,15,1042858,218059,sunshinedaycareny@yahoo.com,,4,4,1,26QBAA,info
QBAB,NYCEEC,Q,29,"Mona Prep Day Care, Inc.",Full-Day Pre-K Program that MAY Have Available Seats,(718) 525-8555,24115 North Conduit Avenue,11422,1,Rosedale,52,1057456,182294,monaprepdaycare@aol.com,monaprepdaycare.com,3,7,1,29QBAB,info
QBAC,NYCEEC,Q,29,Cambria Center for the Gifted Child, ,(718) 341-1991,233-10 Linden Boulevard,11411,1,Cambria Heights,50,1059516,191077,gchung@ccgcschool.org,cambriacenter-giftedchild.org,2,3,1,29QBAC,info
QBAF,NYCEEC,Q,25,Samuel Field YM & YWHA (Bayside),Full-Day Pre-K Program that MAY Have Available Seats,(718) 423-6111,212-00 23rd Avenue,11360,1,Ft Totten - Bay Terrace - Clearview,54,1045832,223897,brichman@sfy.org,sfy.org,7,3,1,25QBAF,info
QBAJ,NYCEEC,Q,25,Community Nursery School COTH, ,(718) 539-0732,167-07 35th Avenue,11358,1,Murray Hill,18,1040140,218148,reginacoth@gmail.com,COTHCommunityNursery.com,3,7,2,25QBAJ,info
QBBC,NYCEEC,Q,25,Irene Kouba,Full-Day Pre-K Program that MAY Have Available Seats,(718) 229-5050,1650 Utopia Parkway,11357,1,Ft Totten - Bay Terrace - Clearview,74,1041051,224549,info@northside123.com,Northside123.com,3,4,1,25QBBC,info
QBBE,NYCEEC,Q,29,Our Kids Place Country Day, ,(718) 276-3722,137-25 Brookville Blvd.,11422,1,Rosedale,54,1057476,183228,Lpeters@ourkidsplacecares.com,ourkidsplacecares.com,3,2,1,29QBBE,info
QBBF,NYCEEC,Q,26,Divine Wisdom Catholic Academy Douglaston,Full-Day Pre-K Program that MAY Have Available Seats,(718) 631-3153,45-11 245th Street,11363,1,Douglas Mnr- Douglaston - Little Neck,54,1056050,218111,dwisdom@dwcaonline.org,dwcaonline.org,3,3,1,26QBBF,info
QBBG,NYCEEC,Q,26,Han-I Preschool, ,(718) 358-3377,19818 32nd Road - 1st Floor,11358,1,Bayside - Bayside Hills,18,1042288,219298,hanipreschool@gmail.com,hanipreschool.com,3,3,1,26QBBG,info
QBBH,NYCEEC,Q,25,"New Milestone, Incorporated", ,(718) 539-2068,13254 Pople Avenue,11355,1,Flushing,20,1031169,213849,new.milestone01@yahoo.com,,2,7,1,25QBBH,info
QBBL,NYCEEC,Q,30,"ABC Kiddieland, Inc.", ,(718) 651-3551,6521A Roosevelt Avenue,11377,1,Woodside,20,1012431,211196,abckiddieland@verizon.net,,3,7,2,30QBBL,info
QBBM,NYCEEC,Q,30,Mushroom House Day Care LLC, ,(917) 500-5022,38-00 Ditmars Boulevard,11105,1,Steinway,18,1010059,220976,mushroomhousedaycare@yahoo.com,mushroomhousedaycare.org,5,9,3,30QBBM,apply
